neuron_id,well,tile,condition,stimulation,timepoint,timepoint_idx,rfp1_path,halo_path,rfp1_masked_path,halo_masked_path,class_label
B2_tile3_n82,B2,3,Control,10000ms,T7,7,images/RFP1/B2_tile3_n82_T7.png,images/Halo/B2_tile3_n82_T7.png,images/RFP1_masked/B2_tile3_n82_T7.png,images/Halo_masked/B2_tile3_n82_T7.png,Control
B2_tile3_n82,B2,3,Control,10000ms,T8,8,images/RFP1/B2_tile3_n82_T8.png,images/Halo/B2_tile3_n82_T8.png,images/RFP1_masked/B2_tile3_n82_T8.png,images/Halo_masked/B2_tile3_n82_T8.png,Control
B2_tile3_n82,B2,3,Control,10000ms,T9,9,images/RFP1/B2_tile3_n82_T9.png,images/Halo/B2_tile3_n82_T9.png,images/RFP1_masked/B2_tile3_n82_T9.png,images/Halo_masked/B2_tile3_n82_T9.png,Control
B2_tile3_n82,B2,3,Control,10000ms,T10,10,images/RFP1/B2_tile3_n82_T10.png,images/Halo/B2_tile3_n82_T10.png,images/RFP1_masked/B2_tile3_n82_T10.png,images/Halo_masked/B2_tile3_n82_T10.png,Control
B2_tile3_n82,B2,3,Control,10000ms,T11,11,images/RFP1/B2_tile3_n82_T11.png,images/Halo/B2_tile3_n82_T11.png,images/RFP1_masked/B2_tile3_n82_T11.png,images/Halo_masked/B2_tile3_n82_T11.png,Control
B2_tile3_n82,B2,3,Control,10000ms,T12,12,images/RFP1/B2_tile3_n82_T12.png,images/Halo/B2_tile3_n82_T12.png,images/RFP1_masked/B2_tile3_n82_T12.png,images/Halo_masked/B2_tile3_n82_T12.png,Control
B2_tile3_n82,B2,3,Control,10000ms,T13,13,images/RFP1/B2_tile3_n82_T13.png,images/Halo/B2_tile3_n82_T13.png,images/RFP1_masked/B2_tile3_n82_T13.png,images/Halo_masked/B2_tile3_n82_T13.png,Control
B2_tile3_n82,B2,3,Control,10000ms,T14,14,images/RFP1/B2_tile3_n82_T14.png,images/Halo/B2_tile3_n82_T14.png,images/RFP1_masked/B2_tile3_n82_T14.png,images/Halo_masked/B2_tile3_n82_T14.png,Control
B2_tile3_n82,B2,3,Control,10000ms,T15,15,images/RFP1/B2_tile3_n82_T15.png,images/Halo/B2_tile3_n82_T15.png,images/RFP1_masked/B2_tile3_n82_T15.png,images/Halo_masked/B2_tile3_n82_T15.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T0,0,images/RFP1/B2_tile2_n33_T0.png,images/Halo/B2_tile2_n33_T0.png,images/RFP1_masked/B2_tile2_n33_T0.png,images/Halo_masked/B2_tile2_n33_T0.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T1,1,images/RFP1/B2_tile2_n33_T1.png,images/Halo/B2_tile2_n33_T1.png,images/RFP1_masked/B2_tile2_n33_T1.png,images/Halo_masked/B2_tile2_n33_T1.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T2,2,images/RFP1/B2_tile2_n33_T2.png,images/Halo/B2_tile2_n33_T2.png,images/RFP1_masked/B2_tile2_n33_T2.png,images/Halo_masked/B2_tile2_n33_T2.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T3,3,images/RFP1/B2_tile2_n33_T3.png,images/Halo/B2_tile2_n33_T3.png,images/RFP1_masked/B2_tile2_n33_T3.png,images/Halo_masked/B2_tile2_n33_T3.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T4,4,images/RFP1/B2_tile2_n33_T4.png,images/Halo/B2_tile2_n33_T4.png,images/RFP1_masked/B2_tile2_n33_T4.png,images/Halo_masked/B2_tile2_n33_T4.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T5,5,images/RFP1/B2_tile2_n33_T5.png,images/Halo/B2_tile2_n33_T5.png,images/RFP1_masked/B2_tile2_n33_T5.png,images/Halo_masked/B2_tile2_n33_T5.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T6,6,images/RFP1/B2_tile2_n33_T6.png,images/Halo/B2_tile2_n33_T6.png,images/RFP1_masked/B2_tile2_n33_T6.png,images/Halo_masked/B2_tile2_n33_T6.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T7,7,images/RFP1/B2_tile2_n33_T7.png,images/Halo/B2_tile2_n33_T7.png,images/RFP1_masked/B2_tile2_n33_T7.png,images/Halo_masked/B2_tile2_n33_T7.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T8,8,images/RFP1/B2_tile2_n33_T8.png,images/Halo/B2_tile2_n33_T8.png,images/RFP1_masked/B2_tile2_n33_T8.png,images/Halo_masked/B2_tile2_n33_T8.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T9,9,images/RFP1/B2_tile2_n33_T9.png,images/Halo/B2_tile2_n33_T9.png,images/RFP1_masked/B2_tile2_n33_T9.png,images/Halo_masked/B2_tile2_n33_T9.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T10,10,images/RFP1/B2_tile2_n33_T10.png,images/Halo/B2_tile2_n33_T10.png,images/RFP1_masked/B2_tile2_n33_T10.png,images/Halo_masked/B2_tile2_n33_T10.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T11,11,images/RFP1/B2_tile2_n33_T11.png,images/Halo/B2_tile2_n33_T11.png,images/RFP1_masked/B2_tile2_n33_T11.png,images/Halo_masked/B2_tile2_n33_T11.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T12,12,images/RFP1/B2_tile2_n33_T12.png,images/Halo/B2_tile2_n33_T12.png,images/RFP1_masked/B2_tile2_n33_T12.png,images/Halo_masked/B2_tile2_n33_T12.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T13,13,images/RFP1/B2_tile2_n33_T13.png,images/Halo/B2_tile2_n33_T13.png,images/RFP1_masked/B2_tile2_n33_T13.png,images/Halo_masked/B2_tile2_n33_T13.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T14,14,images/RFP1/B2_tile2_n33_T14.png,images/Halo/B2_tile2_n33_T14.png,images/RFP1_masked/B2_tile2_n33_T14.png,images/Halo_masked/B2_tile2_n33_T14.png,Control
B2_tile2_n33,B2,2,Control,10000ms,T15,15,images/RFP1/B2_tile2_n33_T15.png,images/Halo/B2_tile2_n33_T15.png,images/RFP1_masked/B2_tile2_n33_T15.png,images/Halo_masked/B2_tile2_n33_T15.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T0,0,images/RFP1/B2_tile2_n293_T0.png,images/Halo/B2_tile2_n293_T0.png,images/RFP1_masked/B2_tile2_n293_T0.png,images/Halo_masked/B2_tile2_n293_T0.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T1,1,images/RFP1/B2_tile2_n293_T1.png,images/Halo/B2_tile2_n293_T1.png,images/RFP1_masked/B2_tile2_n293_T1.png,images/Halo_masked/B2_tile2_n293_T1.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T2,2,images/RFP1/B2_tile2_n293_T2.png,images/Halo/B2_tile2_n293_T2.png,images/RFP1_masked/B2_tile2_n293_T2.png,images/Halo_masked/B2_tile2_n293_T2.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T3,3,images/RFP1/B2_tile2_n293_T3.png,images/Halo/B2_tile2_n293_T3.png,images/RFP1_masked/B2_tile2_n293_T3.png,images/Halo_masked/B2_tile2_n293_T3.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T4,4,images/RFP1/B2_tile2_n293_T4.png,images/Halo/B2_tile2_n293_T4.png,images/RFP1_masked/B2_tile2_n293_T4.png,images/Halo_masked/B2_tile2_n293_T4.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T5,5,images/RFP1/B2_tile2_n293_T5.png,images/Halo/B2_tile2_n293_T5.png,images/RFP1_masked/B2_tile2_n293_T5.png,images/Halo_masked/B2_tile2_n293_T5.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T6,6,images/RFP1/B2_tile2_n293_T6.png,images/Halo/B2_tile2_n293_T6.png,images/RFP1_masked/B2_tile2_n293_T6.png,images/Halo_masked/B2_tile2_n293_T6.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T7,7,images/RFP1/B2_tile2_n293_T7.png,images/Halo/B2_tile2_n293_T7.png,images/RFP1_masked/B2_tile2_n293_T7.png,images/Halo_masked/B2_tile2_n293_T7.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T8,8,images/RFP1/B2_tile2_n293_T8.png,images/Halo/B2_tile2_n293_T8.png,images/RFP1_masked/B2_tile2_n293_T8.png,images/Halo_masked/B2_tile2_n293_T8.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T9,9,images/RFP1/B2_tile2_n293_T9.png,images/Halo/B2_tile2_n293_T9.png,images/RFP1_masked/B2_tile2_n293_T9.png,images/Halo_masked/B2_tile2_n293_T9.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T10,10,images/RFP1/B2_tile2_n293_T10.png,images/Halo/B2_tile2_n293_T10.png,images/RFP1_masked/B2_tile2_n293_T10.png,images/Halo_masked/B2_tile2_n293_T10.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T11,11,images/RFP1/B2_tile2_n293_T11.png,images/Halo/B2_tile2_n293_T11.png,images/RFP1_masked/B2_tile2_n293_T11.png,images/Halo_masked/B2_tile2_n293_T11.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T12,12,images/RFP1/B2_tile2_n293_T12.png,images/Halo/B2_tile2_n293_T12.png,images/RFP1_masked/B2_tile2_n293_T12.png,images/Halo_masked/B2_tile2_n293_T12.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T13,13,images/RFP1/B2_tile2_n293_T13.png,images/Halo/B2_tile2_n293_T13.png,images/RFP1_masked/B2_tile2_n293_T13.png,images/Halo_masked/B2_tile2_n293_T13.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T14,14,images/RFP1/B2_tile2_n293_T14.png,images/Halo/B2_tile2_n293_T14.png,images/RFP1_masked/B2_tile2_n293_T14.png,images/Halo_masked/B2_tile2_n293_T14.png,Control
B2_tile2_n293,B2,2,Control,10000ms,T15,15,images/RFP1/B2_tile2_n293_T15.png,images/Halo/B2_tile2_n293_T15.png,images/RFP1_masked/B2_tile2_n293_T15.png,images/Halo_masked/B2_tile2_n293_T15.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T0,0,images/RFP1/B2_tile3_n6_T0.png,images/Halo/B2_tile3_n6_T0.png,images/RFP1_masked/B2_tile3_n6_T0.png,images/Halo_masked/B2_tile3_n6_T0.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T1,1,images/RFP1/B2_tile3_n6_T1.png,images/Halo/B2_tile3_n6_T1.png,images/RFP1_masked/B2_tile3_n6_T1.png,images/Halo_masked/B2_tile3_n6_T1.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T2,2,images/RFP1/B2_tile3_n6_T2.png,images/Halo/B2_tile3_n6_T2.png,images/RFP1_masked/B2_tile3_n6_T2.png,images/Halo_masked/B2_tile3_n6_T2.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T3,3,images/RFP1/B2_tile3_n6_T3.png,images/Halo/B2_tile3_n6_T3.png,images/RFP1_masked/B2_tile3_n6_T3.png,images/Halo_masked/B2_tile3_n6_T3.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T4,4,images/RFP1/B2_tile3_n6_T4.png,images/Halo/B2_tile3_n6_T4.png,images/RFP1_masked/B2_tile3_n6_T4.png,images/Halo_masked/B2_tile3_n6_T4.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T5,5,images/RFP1/B2_tile3_n6_T5.png,images/Halo/B2_tile3_n6_T5.png,images/RFP1_masked/B2_tile3_n6_T5.png,images/Halo_masked/B2_tile3_n6_T5.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T6,6,images/RFP1/B2_tile3_n6_T6.png,images/Halo/B2_tile3_n6_T6.png,images/RFP1_masked/B2_tile3_n6_T6.png,images/Halo_masked/B2_tile3_n6_T6.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T7,7,images/RFP1/B2_tile3_n6_T7.png,images/Halo/B2_tile3_n6_T7.png,images/RFP1_masked/B2_tile3_n6_T7.png,images/Halo_masked/B2_tile3_n6_T7.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T8,8,images/RFP1/B2_tile3_n6_T8.png,images/Halo/B2_tile3_n6_T8.png,images/RFP1_masked/B2_tile3_n6_T8.png,images/Halo_masked/B2_tile3_n6_T8.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T9,9,images/RFP1/B2_tile3_n6_T9.png,images/Halo/B2_tile3_n6_T9.png,images/RFP1_masked/B2_tile3_n6_T9.png,images/Halo_masked/B2_tile3_n6_T9.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T10,10,images/RFP1/B2_tile3_n6_T10.png,images/Halo/B2_tile3_n6_T10.png,images/RFP1_masked/B2_tile3_n6_T10.png,images/Halo_masked/B2_tile3_n6_T10.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T11,11,images/RFP1/B2_tile3_n6_T11.png,images/Halo/B2_tile3_n6_T11.png,images/RFP1_masked/B2_tile3_n6_T11.png,images/Halo_masked/B2_tile3_n6_T11.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T12,12,images/RFP1/B2_tile3_n6_T12.png,images/Halo/B2_tile3_n6_T12.png,images/RFP1_masked/B2_tile3_n6_T12.png,images/Halo_masked/B2_tile3_n6_T12.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T13,13,images/RFP1/B2_tile3_n6_T13.png,images/Halo/B2_tile3_n6_T13.png,images/RFP1_masked/B2_tile3_n6_T13.png,images/Halo_masked/B2_tile3_n6_T13.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T14,14,images/RFP1/B2_tile3_n6_T14.png,images/Halo/B2_tile3_n6_T14.png,images/RFP1_masked/B2_tile3_n6_T14.png,images/Halo_masked/B2_tile3_n6_T14.png,Control
B2_tile3_n6,B2,3,Control,10000ms,T15,15,images/RFP1/B2_tile3_n6_T15.png,images/Halo/B2_tile3_n6_T15.png,images/RFP1_masked/B2_tile3_n6_T15.png,images/Halo_masked/B2_tile3_n6_T15.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T0,0,images/RFP1/B2_tile2_n255_T0.png,images/Halo/B2_tile2_n255_T0.png,images/RFP1_masked/B2_tile2_n255_T0.png,images/Halo_masked/B2_tile2_n255_T0.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T1,1,images/RFP1/B2_tile2_n255_T1.png,images/Halo/B2_tile2_n255_T1.png,images/RFP1_masked/B2_tile2_n255_T1.png,images/Halo_masked/B2_tile2_n255_T1.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T2,2,images/RFP1/B2_tile2_n255_T2.png,images/Halo/B2_tile2_n255_T2.png,images/RFP1_masked/B2_tile2_n255_T2.png,images/Halo_masked/B2_tile2_n255_T2.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T3,3,images/RFP1/B2_tile2_n255_T3.png,images/Halo/B2_tile2_n255_T3.png,images/RFP1_masked/B2_tile2_n255_T3.png,images/Halo_masked/B2_tile2_n255_T3.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T4,4,images/RFP1/B2_tile2_n255_T4.png,images/Halo/B2_tile2_n255_T4.png,images/RFP1_masked/B2_tile2_n255_T4.png,images/Halo_masked/B2_tile2_n255_T4.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T5,5,images/RFP1/B2_tile2_n255_T5.png,images/Halo/B2_tile2_n255_T5.png,images/RFP1_masked/B2_tile2_n255_T5.png,images/Halo_masked/B2_tile2_n255_T5.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T6,6,images/RFP1/B2_tile2_n255_T6.png,images/Halo/B2_tile2_n255_T6.png,images/RFP1_masked/B2_tile2_n255_T6.png,images/Halo_masked/B2_tile2_n255_T6.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T7,7,images/RFP1/B2_tile2_n255_T7.png,images/Halo/B2_tile2_n255_T7.png,images/RFP1_masked/B2_tile2_n255_T7.png,images/Halo_masked/B2_tile2_n255_T7.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T8,8,images/RFP1/B2_tile2_n255_T8.png,images/Halo/B2_tile2_n255_T8.png,images/RFP1_masked/B2_tile2_n255_T8.png,images/Halo_masked/B2_tile2_n255_T8.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T9,9,images/RFP1/B2_tile2_n255_T9.png,images/Halo/B2_tile2_n255_T9.png,images/RFP1_masked/B2_tile2_n255_T9.png,images/Halo_masked/B2_tile2_n255_T9.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T10,10,images/RFP1/B2_tile2_n255_T10.png,images/Halo/B2_tile2_n255_T10.png,images/RFP1_masked/B2_tile2_n255_T10.png,images/Halo_masked/B2_tile2_n255_T10.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T11,11,images/RFP1/B2_tile2_n255_T11.png,images/Halo/B2_tile2_n255_T11.png,images/RFP1_masked/B2_tile2_n255_T11.png,images/Halo_masked/B2_tile2_n255_T11.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T12,12,images/RFP1/B2_tile2_n255_T12.png,images/Halo/B2_tile2_n255_T12.png,images/RFP1_masked/B2_tile2_n255_T12.png,images/Halo_masked/B2_tile2_n255_T12.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T13,13,images/RFP1/B2_tile2_n255_T13.png,images/Halo/B2_tile2_n255_T13.png,images/RFP1_masked/B2_tile2_n255_T13.png,images/Halo_masked/B2_tile2_n255_T13.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T14,14,images/RFP1/B2_tile2_n255_T14.png,images/Halo/B2_tile2_n255_T14.png,images/RFP1_masked/B2_tile2_n255_T14.png,images/Halo_masked/B2_tile2_n255_T14.png,Control
B2_tile2_n255,B2,2,Control,10000ms,T15,15,images/RFP1/B2_tile2_n255_T15.png,images/Halo/B2_tile2_n255_T15.png,images/RFP1_masked/B2_tile2_n255_T15.png,images/Halo_masked/B2_tile2_n255_T15.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T0,0,images/RFP1/B2_tile2_n50_T0.png,images/Halo/B2_tile2_n50_T0.png,images/RFP1_masked/B2_tile2_n50_T0.png,images/Halo_masked/B2_tile2_n50_T0.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T1,1,images/RFP1/B2_tile2_n50_T1.png,images/Halo/B2_tile2_n50_T1.png,images/RFP1_masked/B2_tile2_n50_T1.png,images/Halo_masked/B2_tile2_n50_T1.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T2,2,images/RFP1/B2_tile2_n50_T2.png,images/Halo/B2_tile2_n50_T2.png,images/RFP1_masked/B2_tile2_n50_T2.png,images/Halo_masked/B2_tile2_n50_T2.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T3,3,images/RFP1/B2_tile2_n50_T3.png,images/Halo/B2_tile2_n50_T3.png,images/RFP1_masked/B2_tile2_n50_T3.png,images/Halo_masked/B2_tile2_n50_T3.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T4,4,images/RFP1/B2_tile2_n50_T4.png,images/Halo/B2_tile2_n50_T4.png,images/RFP1_masked/B2_tile2_n50_T4.png,images/Halo_masked/B2_tile2_n50_T4.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T5,5,images/RFP1/B2_tile2_n50_T5.png,images/Halo/B2_tile2_n50_T5.png,images/RFP1_masked/B2_tile2_n50_T5.png,images/Halo_masked/B2_tile2_n50_T5.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T6,6,images/RFP1/B2_tile2_n50_T6.png,images/Halo/B2_tile2_n50_T6.png,images/RFP1_masked/B2_tile2_n50_T6.png,images/Halo_masked/B2_tile2_n50_T6.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T7,7,images/RFP1/B2_tile2_n50_T7.png,images/Halo/B2_tile2_n50_T7.png,images/RFP1_masked/B2_tile2_n50_T7.png,images/Halo_masked/B2_tile2_n50_T7.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T8,8,images/RFP1/B2_tile2_n50_T8.png,images/Halo/B2_tile2_n50_T8.png,images/RFP1_masked/B2_tile2_n50_T8.png,images/Halo_masked/B2_tile2_n50_T8.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T9,9,images/RFP1/B2_tile2_n50_T9.png,images/Halo/B2_tile2_n50_T9.png,images/RFP1_masked/B2_tile2_n50_T9.png,images/Halo_masked/B2_tile2_n50_T9.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T10,10,images/RFP1/B2_tile2_n50_T10.png,images/Halo/B2_tile2_n50_T10.png,images/RFP1_masked/B2_tile2_n50_T10.png,images/Halo_masked/B2_tile2_n50_T10.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T11,11,images/RFP1/B2_tile2_n50_T11.png,images/Halo/B2_tile2_n50_T11.png,images/RFP1_masked/B2_tile2_n50_T11.png,images/Halo_masked/B2_tile2_n50_T11.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T12,12,images/RFP1/B2_tile2_n50_T12.png,images/Halo/B2_tile2_n50_T12.png,images/RFP1_masked/B2_tile2_n50_T12.png,images/Halo_masked/B2_tile2_n50_T12.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T13,13,images/RFP1/B2_tile2_n50_T13.png,images/Halo/B2_tile2_n50_T13.png,images/RFP1_masked/B2_tile2_n50_T13.png,images/Halo_masked/B2_tile2_n50_T13.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T14,14,images/RFP1/B2_tile2_n50_T14.png,images/Halo/B2_tile2_n50_T14.png,images/RFP1_masked/B2_tile2_n50_T14.png,images/Halo_masked/B2_tile2_n50_T14.png,Control
B2_tile2_n50,B2,2,Control,10000ms,T15,15,images/RFP1/B2_tile2_n50_T15.png,images/Halo/B2_tile2_n50_T15.png,images/RFP1_masked/B2_tile2_n50_T15.png,images/Halo_masked/B2_tile2_n50_T15.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T0,0,images/RFP1/B2_tile3_n330_T0.png,images/Halo/B2_tile3_n330_T0.png,images/RFP1_masked/B2_tile3_n330_T0.png,images/Halo_masked/B2_tile3_n330_T0.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T1,1,images/RFP1/B2_tile3_n330_T1.png,images/Halo/B2_tile3_n330_T1.png,images/RFP1_masked/B2_tile3_n330_T1.png,images/Halo_masked/B2_tile3_n330_T1.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T2,2,images/RFP1/B2_tile3_n330_T2.png,images/Halo/B2_tile3_n330_T2.png,images/RFP1_masked/B2_tile3_n330_T2.png,images/Halo_masked/B2_tile3_n330_T2.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T3,3,images/RFP1/B2_tile3_n330_T3.png,images/Halo/B2_tile3_n330_T3.png,images/RFP1_masked/B2_tile3_n330_T3.png,images/Halo_masked/B2_tile3_n330_T3.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T4,4,images/RFP1/B2_tile3_n330_T4.png,images/Halo/B2_tile3_n330_T4.png,images/RFP1_masked/B2_tile3_n330_T4.png,images/Halo_masked/B2_tile3_n330_T4.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T5,5,images/RFP1/B2_tile3_n330_T5.png,images/Halo/B2_tile3_n330_T5.png,images/RFP1_masked/B2_tile3_n330_T5.png,images/Halo_masked/B2_tile3_n330_T5.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T6,6,images/RFP1/B2_tile3_n330_T6.png,images/Halo/B2_tile3_n330_T6.png,images/RFP1_masked/B2_tile3_n330_T6.png,images/Halo_masked/B2_tile3_n330_T6.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T7,7,images/RFP1/B2_tile3_n330_T7.png,images/Halo/B2_tile3_n330_T7.png,images/RFP1_masked/B2_tile3_n330_T7.png,images/Halo_masked/B2_tile3_n330_T7.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T8,8,images/RFP1/B2_tile3_n330_T8.png,images/Halo/B2_tile3_n330_T8.png,images/RFP1_masked/B2_tile3_n330_T8.png,images/Halo_masked/B2_tile3_n330_T8.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T9,9,images/RFP1/B2_tile3_n330_T9.png,images/Halo/B2_tile3_n330_T9.png,images/RFP1_masked/B2_tile3_n330_T9.png,images/Halo_masked/B2_tile3_n330_T9.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T10,10,images/RFP1/B2_tile3_n330_T10.png,images/Halo/B2_tile3_n330_T10.png,images/RFP1_masked/B2_tile3_n330_T10.png,images/Halo_masked/B2_tile3_n330_T10.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T11,11,images/RFP1/B2_tile3_n330_T11.png,images/Halo/B2_tile3_n330_T11.png,images/RFP1_masked/B2_tile3_n330_T11.png,images/Halo_masked/B2_tile3_n330_T11.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T12,12,images/RFP1/B2_tile3_n330_T12.png,images/Halo/B2_tile3_n330_T12.png,images/RFP1_masked/B2_tile3_n330_T12.png,images/Halo_masked/B2_tile3_n330_T12.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T13,13,images/RFP1/B2_tile3_n330_T13.png,images/Halo/B2_tile3_n330_T13.png,images/RFP1_masked/B2_tile3_n330_T13.png,images/Halo_masked/B2_tile3_n330_T13.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T14,14,images/RFP1/B2_tile3_n330_T14.png,images/Halo/B2_tile3_n330_T14.png,images/RFP1_masked/B2_tile3_n330_T14.png,images/Halo_masked/B2_tile3_n330_T14.png,Control
B2_tile3_n330,B2,3,Control,10000ms,T15,15,images/RFP1/B2_tile3_n330_T15.png,images/Halo/B2_tile3_n330_T15.png,images/RFP1_masked/B2_tile3_n330_T15.png,images/Halo_masked/B2_tile3_n330_T15.png,Control
B2_tile3_n73,B2,3,Control,10000ms,T0,0,images/RFP1/B2_tile3_n73_T0.png,images/Halo/B2_tile3_n73_T0.png,images/RFP1_masked/B2_tile3_n73_T0.png,images/Halo_masked/B2_tile3_n73_T0.png,Control
B2_tile3_n73,B2,3,Control,10000ms,T1,1,images/RFP1/B2_tile3_n73_T1.png,images/Halo/B2_tile3_n73_T1.png,images/RFP1_masked/B2_tile3_n73_T1.png,images/Halo_masked/B2_tile3_n73_T1.png,Control
B2_tile3_n73,B2,3,Control,10000ms,T2,2,images/RFP1/B2_tile3_n73_T2.png,images/Halo/B2_tile3_n73_T2.png,images/RFP1_masked/B2_tile3_n73_T2.png,images/Halo_masked/B2_tile3_n73_T2.png,Control
B2_tile3_n73,B2,3,Control,10000ms,T3,3,images/RFP1/B2_tile3_n73_T3.png,images/Halo/B2_tile3_n73_T3.png,images/RFP1_masked/B2_tile3_n73_T3.png,images/Halo_masked/B2_tile3_n73_T3.png,Control
B2_tile3_n73,B2,3,Control,10000ms,T4,4,images/RFP1/B2_tile3_n73_T4.png,images/Halo/B2_tile3_n73_T4.png,images/RFP1_masked/B2_tile3_n73_T4.png,images/Halo_masked/B2_tile3_n73_T4.png,Control
B2_tile3_n73,B2,3,Control,10000ms,T5,5,images/RFP1/B2_tile3_n73_T5.png,images/Halo/B2_tile3_n73_T5.png,images/RFP1_masked/B2_tile3_n73_T5.png,images/Halo_masked/B2_tile3_n73_T5.png,Control
B2_tile3_n73,B2,3,Control,10000ms,T6,6,images/RFP1/B2_tile3_n73_T6.png,images/Halo/B2_tile3_n73_T6.png,images/RFP1_masked/B2_tile3_n73_T6.png,images/Halo_masked/B2_tile3_n73_T6.png,Control
B2_tile3_n73,B2,3,Control,10000ms,T7,7,images/RFP1/B2_tile3_n73_T7.png,images/Halo/B2_tile3_n73_T7.png,images/RFP1_masked/B2_tile3_n73_T7.png,images/Halo_masked/B2_tile3_n73_T7.png,Control
