neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label,label_binary
C20_tile2_n296,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_296.h5,16,T0,0,images/RFP1/C20_tile2_n296_T0.png,images/Halo/C20_tile2_n296_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile3_n31,APPV717I,APPV717I,DMSO,C20,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_3_31.h5,16,T0,0,images/RFP1/C20_tile3_n31_T0.png,images/Halo/C20_tile3_n31_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n127,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_127.h5,16,T0,0,images/RFP1/C20_tile2_n127_T0.png,images/Halo/C20_tile2_n127_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile3_n107,APPV717I,APPV717I,DMSO,C20,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_3_107.h5,16,T0,0,images/RFP1/C20_tile3_n107_T0.png,images/Halo/C20_tile3_n107_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n4,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_4.h5,16,T0,0,images/RFP1/C20_tile2_n4_T0.png,images/Halo/C20_tile2_n4_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile1_n38,APPV717I,APPV717I,DMSO,C20,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_1_38.h5,16,T0,0,images/RFP1/C20_tile1_n38_T0.png,images/Halo/C20_tile1_n38_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n113,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_113.h5,16,T0,0,images/RFP1/C20_tile2_n113_T0.png,images/Halo/C20_tile2_n113_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n39,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_39.h5,16,T0,0,images/RFP1/C20_tile2_n39_T0.png,images/Halo/C20_tile2_n39_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n197,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_197.h5,16,T0,0,images/RFP1/C20_tile2_n197_T0.png,images/Halo/C20_tile2_n197_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile3_n74,APPV717I,APPV717I,DMSO,C20,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_3_74.h5,16,T0,0,images/RFP1/C20_tile3_n74_T0.png,images/Halo/C20_tile3_n74_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n87,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_87.h5,16,T0,0,images/RFP1/C20_tile2_n87_T0.png,images/Halo/C20_tile2_n87_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile1_n310,APPV717I,APPV717I,DMSO,C20,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_1_310.h5,16,T0,0,images/RFP1/C20_tile1_n310_T0.png,images/Halo/C20_tile1_n310_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile4_n231,APPV717I,APPV717I,DMSO,C20,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_4_231.h5,16,T0,0,images/RFP1/C20_tile4_n231_T0.png,images/Halo/C20_tile4_n231_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n41,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_41.h5,16,T0,0,images/RFP1/C20_tile2_n41_T0.png,images/Halo/C20_tile2_n41_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n294,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_294.h5,16,T0,0,images/RFP1/C20_tile2_n294_T0.png,images/Halo/C20_tile2_n294_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile1_n165,APPV717I,APPV717I,DMSO,C20,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_1_165.h5,16,T0,0,images/RFP1/C20_tile1_n165_T0.png,images/Halo/C20_tile1_n165_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n336,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_336.h5,16,T0,0,images/RFP1/C20_tile2_n336_T0.png,images/Halo/C20_tile2_n336_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile3_n86,APPV717I,APPV717I,DMSO,C20,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_3_86.h5,16,T0,0,images/RFP1/C20_tile3_n86_T0.png,images/Halo/C20_tile3_n86_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C20_tile2_n19,APPV717I,APPV717I,DMSO,C20,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C20/A2screenPlate2_C20_2_19.h5,16,T0,0,images/RFP1/C20_tile2_n19_T0.png,images/Halo/C20_tile2_n19_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n109,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_109.h5,16,T0,0,images/RFP1/D8_tile3_n109_T0.png,images/Halo/D8_tile3_n109_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n338,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_338.h5,16,T0,0,images/RFP1/D8_tile3_n338_T0.png,images/Halo/D8_tile3_n338_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile2_n18,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_18.h5,16,T0,0,images/RFP1/D8_tile2_n18_T0.png,images/Halo/D8_tile2_n18_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile2_n79,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_79.h5,16,T0,0,images/RFP1/D8_tile2_n79_T0.png,images/Halo/D8_tile2_n79_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n168,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_168.h5,16,T0,0,images/RFP1/D8_tile4_n168_T0.png,images/Halo/D8_tile4_n168_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n204,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_204.h5,16,T0,0,images/RFP1/D8_tile3_n204_T0.png,images/Halo/D8_tile3_n204_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n19,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_19.h5,16,T0,0,images/RFP1/D8_tile4_n19_T0.png,images/Halo/D8_tile4_n19_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n416,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_416.h5,16,T0,0,images/RFP1/D8_tile3_n416_T0.png,images/Halo/D8_tile3_n416_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n447,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_447.h5,16,T0,0,images/RFP1/D8_tile3_n447_T0.png,images/Halo/D8_tile3_n447_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n154,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_154.h5,16,T0,0,images/RFP1/D8_tile4_n154_T0.png,images/Halo/D8_tile4_n154_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile2_n106,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_106.h5,16,T0,0,images/RFP1/D8_tile2_n106_T0.png,images/Halo/D8_tile2_n106_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n398,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_398.h5,16,T0,0,images/RFP1/D8_tile3_n398_T0.png,images/Halo/D8_tile3_n398_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile2_n111,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_111.h5,16,T0,0,images/RFP1/D8_tile2_n111_T0.png,images/Halo/D8_tile2_n111_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile2_n93,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_93.h5,16,T0,0,images/RFP1/D8_tile2_n93_T0.png,images/Halo/D8_tile2_n93_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile2_n145,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_145.h5,16,T0,0,images/RFP1/D8_tile2_n145_T0.png,images/Halo/D8_tile2_n145_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n71,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_71.h5,16,T0,0,images/RFP1/D8_tile4_n71_T0.png,images/Halo/D8_tile4_n71_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n56,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_56.h5,16,T0,0,images/RFP1/D8_tile3_n56_T0.png,images/Halo/D8_tile3_n56_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile1_n712,APPV717I,APPV717I,DMSO,D8,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_1_712.h5,16,T0,0,images/RFP1/D8_tile1_n712_T0.png,images/Halo/D8_tile1_n712_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile1_n1055,APPV717I,APPV717I,DMSO,D8,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_1_1055.h5,16,T0,0,images/RFP1/D8_tile1_n1055_T0.png,images/Halo/D8_tile1_n1055_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile2_n84,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_84.h5,16,T0,0,images/RFP1/D8_tile2_n84_T0.png,images/Halo/D8_tile2_n84_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n83,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_83.h5,16,T0,0,images/RFP1/D8_tile4_n83_T0.png,images/Halo/D8_tile4_n83_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n282,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_282.h5,16,T0,0,images/RFP1/D8_tile4_n282_T0.png,images/Halo/D8_tile4_n282_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n101,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_101.h5,16,T0,0,images/RFP1/D8_tile4_n101_T0.png,images/Halo/D8_tile4_n101_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n212,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_212.h5,16,T0,0,images/RFP1/D8_tile3_n212_T0.png,images/Halo/D8_tile3_n212_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n286,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_286.h5,16,T0,0,images/RFP1/D8_tile4_n286_T0.png,images/Halo/D8_tile4_n286_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile1_n1001,APPV717I,APPV717I,DMSO,D8,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_1_1001.h5,16,T0,0,images/RFP1/D8_tile1_n1001_T0.png,images/Halo/D8_tile1_n1001_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile2_n179,APPV717I,APPV717I,DMSO,D8,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_2_179.h5,16,T0,0,images/RFP1/D8_tile2_n179_T0.png,images/Halo/D8_tile2_n179_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n154,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_154.h5,16,T0,0,images/RFP1/D8_tile3_n154_T0.png,images/Halo/D8_tile3_n154_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n17,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_17.h5,16,T0,0,images/RFP1/D8_tile3_n17_T0.png,images/Halo/D8_tile3_n17_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n432,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_432.h5,16,T0,0,images/RFP1/D8_tile3_n432_T0.png,images/Halo/D8_tile3_n432_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n219,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_219.h5,16,T0,0,images/RFP1/D8_tile3_n219_T0.png,images/Halo/D8_tile3_n219_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n449,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_449.h5,16,T0,0,images/RFP1/D8_tile3_n449_T0.png,images/Halo/D8_tile3_n449_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n60,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_60.h5,16,T0,0,images/RFP1/D8_tile4_n60_T0.png,images/Halo/D8_tile4_n60_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile4_n55,APPV717I,APPV717I,DMSO,D8,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_4_55.h5,16,T0,0,images/RFP1/D8_tile4_n55_T0.png,images/Halo/D8_tile4_n55_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n448,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_448.h5,16,T0,0,images/RFP1/D8_tile3_n448_T0.png,images/Halo/D8_tile3_n448_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
D8_tile3_n409,APPV717I,APPV717I,DMSO,D8,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/D8/A2screenPlate2_D8_3_409.h5,16,T0,0,images/RFP1/D8_tile3_n409_T0.png,images/Halo/D8_tile3_n409_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
